Country,Year,Discipline,Specialty,RCA_Specialty
Morocco,2014,Clinical Medicine,Urology,3.210003228485658
Rwanda,2014,Clinical Medicine,Urology,1.1903647558156825
Australia,2014,Clinical Medicine,Veterinary Medicine,1.013408472389357
Botswana,2014,Clinical Medicine,Veterinary Medicine,2.80602663537685
Costa Rica,2014,Clinical Medicine,Veterinary Medicine,1.86400340778605
Guinea,2014,Clinical Medicine,Veterinary Medicine,4.923782586604661
Spain,2014,Clinical Medicine,Veterinary Medicine,1.0038326500910868
France,2014,Earth and Space,Astronomy & Astrophysics,2.0829667179988984
Iceland,2014,Earth and Space,Astronomy & Astrophysics,1.3829161862182136
Israel,2014,Earth and Space,Astronomy & Astrophysics,1.4935614535521722
Venezuela,2014,Earth and Space,Astronomy & Astrophysics,1.8334487241119253
Brunei,2014,Earth and Space,Earth & planetary Science,1.8884814466344464
Congo,2014,Earth and Space,Earth & planetary Science,1.752199280382476
Eritrea,2014,Earth and Space,Earth & planetary Science,3.862802959025004
Norway,2014,Earth and Space,Earth & planetary Science,2.5094076529419045
Tanzania,2014,Earth and Space,Earth & planetary Science,2.0124829194489795
Uruguay,2014,Earth and Space,Earth & planetary Science,1.0700734325105994
Congo,2014,Earth and Space,Environmental Science,1.4427590125635796
Greece,2014,Earth and Space,Environmental Science,1.8608231896722296
Lebanon ,2014,Earth and Space,Environmental Science,1.5408491518708198
Iran,2014,Engineering and Technology,Metals & Metallurgy,1.4991705417168564
Slovenia,2014,Engineering and Technology,Metals & Metallurgy,1.4140291368561466
Iceland,2014,Engineering and Technology,Miscellaneous Engineering & Technology,1.3586771731310543
Syria,2014,Engineering and Technology,Nuclear Technology,10.206069113680805
Israel,2014,Engineering and Technology,Operations Research,2.3882894057589725
Colombia,2014,Health,Geriatrics & Gerontology,1.0191454462937457
Malta,2014,Health,Geriatrics & Gerontology,2.322899576380719
Mozambique,2014,Health,Health Policy & Services,7.021370957025541
Zaire,2014,Health,Health Policy & Services,1.7462003291560917
Finland,2014,Health,Nursing,1.8955815549088104
Sweden,2014,Health,Nursing,2.4514088874537947
Angola,2014,Health,Public Health,6.204152334455252
Bangladesh,2014,Health,Public Health,4.138605249739521
Kuwait,2014,Health,Public Health,1.4714425092813426
United Kingdom,2014,Health,Public Health,1.2736932171106683
Ireland,2014,Health,Rehabilitation,2.343837604219802
Slovenia,2014,Health,Rehabilitation,1.3161682739021436
Kuwait,2014,Health,"Social Sciences, Biomedical",3.5441999359089484
Senegal,2014,Health,"Social Sciences, Biomedical",13.104452070719752
Syria,2014,Health,"Social Sciences, Biomedical",5.131261352992674
Bosnia & Herzegovina,2014,Health,Speech-Language Pathology and Audiology,3.866610539349128
Uruguay,2014,Humanities,History,1.358135344741967
Cyprus,2014,Humanities,Language & Linguistics,2.400683012999192
Finland,2014,Humanities,Language & Linguistics,2.1637808568676964
Croatia,2014,Humanities,Literature,3.738142461316753
Israel,2014,Humanities,Literature,1.128913090186273
Ireland,2014,Humanities,Miscellaneous Humanities,1.4566707928527385
Papua New Guinea,2014,Humanities,Miscellaneous Humanities,4.133963380142846
Venezuela,2014,Humanities,Miscellaneous Humanities,1.1213584877310554
Philippines,2014,Humanities,Philosophy,3.482736327424227
South Africa,2014,Humanities,Philosophy,1.5977801647583578
Norway,2014,Humanities,Religion,1.6203157807315505
Czech Republic,2014,Mathematics,Applied Mathematics,1.2605340951005264
Paraguay,2014,Mathematics,Applied Mathematics,1.2392001041292893
Republic of Kosovo,2014,Mathematics,Applied Mathematics,1.74015333771347
Russia,2014,Mathematics,General Mathematics,2.6207057811060173
Gabon,2014,Mathematics,Probability & Statistics,1.4374319300188567
Georgia,2014,Mathematics,Probability & Statistics,1.117447082988572
Guadeloupe,2014,Mathematics,Probability & Statistics,2.519733618503643
Algeria,2014,Physics,Acoustics,2.0592414038951308
Bahrain,2014,Physics,Applied Physics,1.3212529314499435
Germany,2014,Physics,Applied Physics,1.1315154327770536
Ukraine,2014,Physics,Applied Physics,2.560421463145521
Algeria,2014,Physics,Chemical Physics,2.114235816943023
Republic of Serbia,2014,Physics,Chemical Physics,1.0778528496234008
Saudi Arabia,2014,Physics,Fluids & Plasmas,1.162529126035564
Benin,2014,Physics,General Physics,2.412549194691244
Norway,2014,Clinical Medicine,Endocrinology,1.0466648574713986
Kuwait,2014,Clinical Medicine,Environmental & Occupational Health,1.899564390221806
Lithuania,2014,Clinical Medicine,Environmental & Occupational Health,1.6540892818235775
Jordan,2014,Clinical Medicine,Fertility,2.551235097410564
Sri Lanka,2014,Clinical Medicine,Fertility,2.9081858425344804
Sweden,2014,Clinical Medicine,Gastroenterology,1.016334118946418
Albania,2014,Clinical Medicine,General & Internal Medicine,1.7109944081528683
Zaire,2014,Clinical Medicine,General & Internal Medicine,2.703982234313015
Canada,2014,Clinical Medicine,Geriatrics,1.151467411247011
Taiwan,2014,Clinical Medicine,Geriatrics,1.1838243629153111
Ghana ,2014,Clinical Medicine,Hematology,1.035511862311162
Albania,2014,Clinical Medicine,Immunology,1.5303884247316364
Costa Rica,2014,Clinical Medicine,Immunology,2.539488292289059
Djibouti,2014,Clinical Medicine,Immunology,4.2324804871484325
French-Polynesia,2014,Clinical Medicine,Immunology,3.720861966723896
Ireland,2014,Clinical Medicine,Immunology,1.0514952775485211
Israel,2014,Clinical Medicine,Immunology,1.2653776162429191
Kyrgyzstan,2014,Clinical Medicine,Immunology,1.5748764603343004
Laos,2014,Clinical Medicine,Immunology,3.269226307314651
Sri Lanka,2014,Clinical Medicine,Immunology,1.572590718011609
Uruguay,2014,Clinical Medicine,Immunology,2.060725022074368
Zaire,2014,Clinical Medicine,Immunology,3.174360365361324
Benin,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.236350854336226
San Marino,2014,Clinical Medicine,Miscellaneous Clinical Medicine,23.104306590408225
Slovenia,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.0649279590769325
Sudan,2014,Clinical Medicine,Miscellaneous Clinical Medicine,2.610656111910534
Cameroon,2014,Clinical Medicine,Obstetrics & Gynecology,1.6437195036640515
Guadeloupe,2014,Clinical Medicine,Obstetrics & Gynecology,5.150321111480695
Guatemala,2014,Clinical Medicine,Obstetrics & Gynecology,3.341811408212665
United Kingdom,2014,Clinical Medicine,Orthopedics,1.1105520189710665
Cyprus,2014,Clinical Medicine,Otorhinolaryngology,1.1238621237973576
Turkey,2014,Clinical Medicine,Otorhinolaryngology,2.860850387708376
Croatia,2014,Clinical Medicine,Pathology,1.0665048903771364
Egypt,2014,Clinical Medicine,Pathology,1.2588442312573112
Guinea,2014,Clinical Medicine,Pathology,8.90934038140523
Gabon,2014,Clinical Medicine,Pediatrics,1.30026635975251
Uganda,2014,Clinical Medicine,Pediatrics,1.2379532754193223
Luxembourg,2014,Clinical Medicine,Pharmacology,1.1154691857208734
Poland,2014,Clinical Medicine,Pharmacology,1.0899180335361645
Belgium,2014,Clinical Medicine,Pharmacy,1.4877865269242312
Colombia,2014,Clinical Medicine,Pharmacy,1.1707480089606432
Macedonia,2014,Clinical Medicine,Pharmacy,1.36549157425325
Bangladesh,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.6782789290853433
Bosnia & Herzegovina,2014,Clinical Medicine,Miscellaneous Clinical Medicine,2.8582647328340074
Burma,2014,Clinical Medicine,Miscellaneous Clinical Medicine,2.3104306590408226
Nigeria,2014,Clinical Medicine,Miscellaneous Clinical Medicine,2.55853059558212
Byelarus,2014,Clinical Medicine,Nephrology,1.700737831715273
France,2014,Clinical Medicine,Nephrology,1.1301290959722057
Austria,2014,Clinical Medicine,Neurology & Neurosurgery,1.233104507152808
Denmark,2014,Clinical Medicine,Obstetrics & Gynecology,1.6364320772931271
Paraguay,2014,Clinical Medicine,Obstetrics & Gynecology,6.63298931024029
Qatar,2014,Clinical Medicine,Obstetrics & Gynecology,1.5713470727776708
Guadeloupe,2014,Clinical Medicine,Ophthalmology,2.403971159784756
South Korea,2014,Clinical Medicine,Ophthalmology,1.5055010277285643
Suriname,2014,Clinical Medicine,Ophthalmology,13.622503238780284
Greece,2014,Clinical Medicine,Orthopedics,1.0025219618761951
Norway,2014,Clinical Medicine,Orthopedics,1.4002422365505394
Montenegro,2014,Clinical Medicine,Otorhinolaryngology,1.4429024229594578
Albania,2014,Clinical Medicine,Pediatrics,3.2837235186970166
Nigeria,2014,Clinical Medicine,Pediatrics,2.356732777051424
Ethiopia,2014,Clinical Medicine,Pharmacology,1.3026540833247189
Ivory Coast,2014,Clinical Medicine,Pharmacology,1.0373863427204124
Latvia,2014,Clinical Medicine,Pharmacology,1.15779725750046
Papua New Guinea,2014,Clinical Medicine,Pharmacology,1.935422281194799
Poland,2014,Clinical Medicine,Pharmacy,1.1035049411011884
Slovenia,2014,Clinical Medicine,Pharmacy,2.626997818202645
United Arab Emirates,2014,Clinical Medicine,Pharmacy,2.065526928302046
Rwanda,2014,Clinical Medicine,Psychiatry,1.5577330679457864
South Africa,2014,Clinical Medicine,Psychiatry,1.0439745859951164
France,2014,Clinical Medicine,Respiratory System,1.4187424631860337
Iceland,2014,Clinical Medicine,Respiratory System,1.9220101034429808
Mozambique,2014,Clinical Medicine,Respiratory System,7.173395973209031
Norway,2014,Clinical Medicine,Respiratory System,1.0905114858985394
Brunei,2014,Clinical Medicine,Tropical Medicine,2.8673789173789177
Fiji,2014,Clinical Medicine,Tropical Medicine,5.490725586470267
Liberia ,2014,Clinical Medicine,Tropical Medicine,36.866300366300365
Zambia,2014,Clinical Medicine,Tropical Medicine,30.76260825267448
Bhutan,2014,Clinical Medicine,Veterinary Medicine,5.799121713112156
Nicaragua,2014,Earth and Space,Environmental Science,2.785027347635169
Spain,2014,Earth and Space,Environmental Science,1.2207073871277982
Taiwan,2014,Earth and Space,Environmental Science,1.013054073826921
Austria,2014,Earth and Space,Geology,1.7730518771572252
French-Guiana,2014,Earth and Space,Geology,2.4496391683573857
Mauritius,2014,Earth and Space,Geology,2.439346566809666
Nicaragua,2014,Earth and Space,Geology,5.776761023887566
Panama,2014,Earth and Space,Geology,1.8158853352568824
Turkmenistan,2014,Earth and Space,Geology,7.167462751860499
Bermuda,2014,Earth and Space,Meteorology & Atmospheric Science,7.068830582451212
Germany,2014,Earth and Space,Meteorology & Atmospheric Science,1.4967539223315514
Ecuador,2014,Earth and Space,Oceanography & Limnology,2.0377531359037
Morocco,2014,Earth and Space,Oceanography & Limnology,1.094322791322679
Netherlands-Antilles,2014,Earth and Space,Oceanography & Limnology,23.719446501919062
Portugal,2014,Earth and Space,Oceanography & Limnology,2.037634454882389
Algeria,2014,Engineering and Technology,Chemical Engineering,3.6460049533578185
India,2014,Engineering and Technology,Chemical Engineering,1.7401936617787557
Mexico,2014,Engineering and Technology,Chemical Engineering,1.68100119605844
Lithuania,2014,Engineering and Technology,Civil Engineering,3.017979301385404
Spain,2014,Engineering and Technology,Civil Engineering,1.0531616021707548
Ukraine,2014,Engineering and Technology,Civil Engineering,1.3204318447702772
Iran,2014,Engineering and Technology,Computers,1.594751891182309
Japan,2014,Engineering and Technology,Electrical Engineering & Electronics,1.0464069467178965
Saudi Arabia,2014,Engineering and Technology,Electrical Engineering & Electronics,1.40526251674284
Moldova ,2014,Engineering and Technology,General Engineering,3.132639676293381
Saudi Arabia,2014,Engineering and Technology,General Engineering,7.944908562221348
Trinidad and Tobago,2014,Engineering and Technology,General Engineering,4.372974167414618
United Arab Emirates,2014,Engineering and Technology,General Engineering,1.939169186225504
Egypt,2014,Engineering and Technology,Industrial Engineering,1.1016025296892853
Singapore,2014,Engineering and Technology,Industrial Engineering,1.893549518634916
Azerbaijan,2014,Engineering and Technology,Materials Science,1.0351313910068347
Liechtenstein,2014,Engineering and Technology,Materials Science,2.187710382147137
China,2014,Engineering and Technology,Metals & Metallurgy,2.3310424547760675
Mauritania,2014,Engineering and Technology,Metals & Metallurgy,3.743238935231922
Ukraine,2014,Engineering and Technology,Metals & Metallurgy,4.314510785081131
New-Caledonia,2014,Clinical Medicine,Dermatology & Venerial Disease,1.4401740519073056
Rwanda,2014,Clinical Medicine,Dermatology & Venerial Disease,1.4574216453433215
Australia,2014,Clinical Medicine,Endocrinology,1.253307155433507
Guinea,2014,Clinical Medicine,Endocrinology,2.297396448160492
Macedonia,2014,Clinical Medicine,Endocrinology,1.2683542890886046
Mauritius,2014,Clinical Medicine,Endocrinology,1.0232101827941684
United States,2014,Clinical Medicine,Endocrinology,1.209458019285112
Estonia,2014,Clinical Medicine,Environmental & Occupational Health,1.4259093444559314
French-Polynesia,2014,Clinical Medicine,Environmental & Occupational Health,7.52519739203254
Malaysia,2014,Clinical Medicine,Environmental & Occupational Health,1.044228440781736
New Zealand,2014,Clinical Medicine,Environmental & Occupational Health,1.7289009372880069
Poland,2014,Clinical Medicine,Environmental & Occupational Health,2.624341348573126
Qatar,2014,Clinical Medicine,Environmental & Occupational Health,1.3109221587460371
Swaziland,2014,Clinical Medicine,Environmental & Occupational Health,13.427312993626687
Thailand,2014,Clinical Medicine,Environmental & Occupational Health,1.2328090099321831
Colombia,2014,Clinical Medicine,Fertility,1.3048823442686577
Rwanda,2014,Clinical Medicine,Fertility,7.998962257510009
Uzbekistan,2014,Clinical Medicine,Fertility,1.930385400295045
Moldova ,2014,Clinical Medicine,Gastroenterology,3.061145569689004
Taiwan,2014,Clinical Medicine,Gastroenterology,1.10152145174041
Botswana,2014,Clinical Medicine,General & Internal Medicine,1.860804978451968
Eritrea,2014,Clinical Medicine,General & Internal Medicine,1.966532534045829
Honduras ,2014,Clinical Medicine,General & Internal Medicine,3.7620622390441945
Thailand,2014,Clinical Medicine,Geriatrics,1.0864805282160004
Austria,2014,Clinical Medicine,Hematology,2.5398710586564404
Israel,2014,Clinical Medicine,Hematology,1.7180337852658387
Japan,2014,Clinical Medicine,Hematology,1.1680512784554873
Laos,2014,Clinical Medicine,Hematology,1.4157946669185368
Zaire,2014,Clinical Medicine,Hematology,4.811489688355965
Angola,2014,Clinical Medicine,Immunology,5.940323490734642
Argentina,2014,Clinical Medicine,Immunology,1.2376966437614214
Bolivia,2014,Clinical Medicine,Immunology,1.128661463239582
Burkina Faso,2014,Clinical Medicine,Immunology,6.750872303489087
Eritrea,2014,Clinical Medicine,Immunology,6.156335254034083
Indonesia,2014,Clinical Medicine,Immunology,1.567762393884456
Papua New Guinea,2014,Clinical Medicine,Immunology,8.085932870970138
Philippines,2014,Clinical Medicine,Immunology,2.495241281198047
Somalia,2014,Clinical Medicine,Immunology,12.312670508068166
Albania,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.0442624447642137
Senegal,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.89573797664888
Zambia,2014,Clinical Medicine,Miscellaneous Clinical Medicine,1.8361038349993293
Italy,2014,Clinical Medicine,Neurology & Neurosurgery,1.3759381228997465
Monaco,2014,Clinical Medicine,Obstetrics & Gynecology,2.5159614625049374
India,2014,Clinical Medicine,Ophthalmology,1.3008335443670818
Jamaica,2014,Clinical Medicine,Ophthalmology,1.001654649910315
Turkey,2014,Clinical Medicine,Ophthalmology,2.806365344035324
Trinidad and Tobago,2014,Clinical Medicine,Orthopedics,2.679082760409285
Ecuador,2014,Clinical Medicine,Otorhinolaryngology,1.061103500045787
Rwanda,2014,Clinical Medicine,Otorhinolaryngology,1.8489887336127184
Burkina Faso,2014,Clinical Medicine,Pathology,1.471012586337935
Mexico,2014,Physics,General Physics,1.4110958709168269
Russia,2014,Physics,General Physics,3.8563998251336473
Sweden,2014,Physics,Miscellaneous Physics,1.3325030731151957
United States,2014,Physics,Miscellaneous Physics,1.4871710969263725
Azerbaijan,2014,Physics,Nuclear & Particle Physics,16.64902676753601
Belgium,2014,Physics,Nuclear & Particle Physics,1.5630828541504374
Greece,2014,Physics,Nuclear & Particle Physics,2.754842639893029
Ireland,2014,Physics,Nuclear & Particle Physics,1.7456530278007538
Norway,2014,Physics,Nuclear & Particle Physics,1.2760190100301927
